uri,artist_names,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,uri_artist,artist_pop,num_followers,artist_genres,track_pop
spotify:track:76OC0zMt7wqgys9BpPfLag,"Beyoncé, Willie Nelson",SMOKE HOUR ★ WILLIE NELSON,0.963,0.739,50721,0.406,0.000753,0.849,-15.215,1,0.921,71.653,4,0.82,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",30
spotify:track:51D9PHMiMxuRGtGz61F4QN,"Beyoncé, Willie Jones",JUST FOR FUN,0.549,0.466,204487,0.434,1.3e-05,0.18,-8.559,1,0.0382,72.403,4,0.127,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",38
spotify:track:0TsCBkrq3owPs06HP5Q9Z4,Beyoncé,RIIVERDANCE,0.456,0.699,251986,0.791,0.0,0.25,-8.527,1,0.186,119.997,4,0.43,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",58
spotify:track:3tmrwNhOKNDMUVg1Z924Aq,Beyoncé,FLAMENCO,0.764,0.498,100365,0.351,1.5e-06,0.136,-9.248,0,0.0274,105.024,4,0.492,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",38
spotify:track:2g042sh2sg0fmOrr1lApqi,Beyoncé,II HANDS II HEAVEN,0.539,0.674,341312,0.602,1.69e-06,0.0906,-7.866,1,0.224,123.945,4,0.533,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",45
spotify:track:6uTPA1xlcsk6dbchB2dhzl,"TOMORROW X TOGETHER, Anitta",Back for More (with Anitta),0.0452,0.785,131038,0.897,0.0,0.222,-3.447,0,0.158,115.916,4,0.891,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,78,10661317,"['k-pop', 'k-pop boy group']",66
spotify:track:5YABYtKx9qa56vBjlXDbmw,"SZA, Justin Bieber",Snooze (Acoustic) (feat. Justin Bieber),0.911,0.462,190465,0.331,0.0,0.15,-8.794,0,0.0432,141.364,3,0.604,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,90,24049653,"['pop', 'r&b', 'rap']",67
spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,0.708,0.691,159323,0.752,6.07e-06,0.912,-6.796,0,0.157,167.073,4,0.684,spotify:artist:6vTqEFbTtTRJsuIpzZgjxi,79,3962651,"['pagode', 'pagode novo']",75
spotify:track:2mhdhTWqT8RhkTlN2yWZZi,J. Cole,7 Minute Drill,0.0365,0.643,212213,0.791,0.0,0.0993,-5.106,0,0.237,85.434,4,0.741,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,87,24883799,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",10
spotify:track:7aQ1tSYr518KwnE4SVSQbT,Bryson Tiller,Whatever She Wants [BONUS],0.128,0.803,161342,0.512,0.0,0.0928,-6.871,0,0.066,96.02,4,0.435,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,83,9141271,"['kentucky hip hop', 'r&b', 'rap']",49
spotify:track:1yfKakY4rvI17lk20ekuRA,J. Cole,Crocodile Tearz,0.0527,0.793,229187,0.492,0.0,0.0646,-8.583,0,0.0772,86.978,4,0.198,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,87,24883799,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",66
spotify:track:5RMTsrJkrtumtiIZjy7dL6,"J. Cole, Bas, Central Cee",H.Y.B. (feat. Bas & Central Cee),0.366,0.775,234587,0.491,0.0,0.117,-7.395,0,0.297,139.897,4,0.309,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,87,24883799,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",68
spotify:track:6Y4rniIxibegzsg8cdWAWV,Beyoncé,BODYGUARD,0.0137,0.726,240254,0.779,0.000235,0.365,-5.432,0,0.0551,119.031,4,0.539,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",66
spotify:track:1VxEaXbIq3xAvqh80xP67w,Beyoncé,JOLENE,0.574,0.57,189639,0.816,0.0,0.737,-5.378,0,0.153,106.152,4,0.844,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",52
spotify:track:2cH8wHImerFokgmhjyhCTU,J. Cole,Huntin’ Wabbitz,0.177,0.807,162027,0.49,0.0,0.0937,-8.451,0,0.353,113.982,4,0.431,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,87,24883799,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",71
spotify:track:2w5BtuWXISpB6NM4xPoeiR,"J. Cole, Ari Lennox, Young Dro, Gucci Mane","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",0.158,0.657,295147,0.718,0.0,0.715,-6.88,1,0.344,78.956,4,0.31,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,87,24883799,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",59
spotify:track:3aAnwyBJY9OLNLqSgd4fZU,TOMORROW X TOGETHER,Deja Vu,0.0811,0.357,171428,0.572,0.0,0.145,-5.339,0,0.069,162.844,4,0.238,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,78,10661317,"['k-pop', 'k-pop boy group']",78
spotify:track:2H2ytI7ompfNmRkI2sq8Uk,"Camila Cabello, Playboi Carti",I LUV IT (feat. Playboi Carti),0.0103,0.618,174880,0.793,0.00463,0.235,-5.794,1,0.0506,75.524,4,0.198,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,82,33997464,"['dance pop', 'pop']",66
spotify:track:6J2LdBN97cDWn0MLxYh9HB,Noah Cyrus,July,0.868,0.708,156106,0.186,0.0,0.0779,-8.953,0,0.042,72.541,4,0.322,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,76,1434453,"['alt z', 'pop']",83
spotify:track:7omJfT9s6V2IpQNBYyq5C8,Beyoncé,MY HOUSE,0.0748,0.494,262941,0.849,0.00152,0.791,-6.438,0,0.343,181.428,5,0.512,spotify:artist:6vWDO969PvNqNYHIOW5v0m,87,38878454,"['pop', 'r&b']",57
spotify:track:0YxKKO272sacGBJKjf6FnB,"Jaani, B Praak",Saari Duniya Jalaa Denge,0.782,0.515,182348,0.475,0.0,0.164,-9.661,1,0.0351,81.835,4,0.674,spotify:artist:5gZhfbckaWo89OzDSk3gdT,76,556218,"['desi pop', 'punjabi pop']",69
spotify:track:15JINEqzVMv3SvJTAXAKED,"Eminem, Rihanna",Love The Way You Lie,0.241,0.749,263373,0.925,0.0,0.52,-5.034,1,0.227,86.989,4,0.641,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",83
spotify:track:5fpyAakgFOm4YTXkgfPzvV,NewJeans,ASAP,0.466,0.934,134387,0.486,3.73e-05,0.0963,-9.561,0,0.164,130.052,4,0.372,spotify:artist:6HvZYsbFfjnjFrWF950C9d,82,9410564,"['k-pop', 'k-pop girl group']",69
spotify:track:22VHOlVYBqytsrAqV8yXBK,"Noah Kahan, Post Malone",Dial Drunk (with Post Malone),0.124,0.669,213817,0.606,0.0,0.112,-7.193,1,0.0292,112.108,4,0.69,spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,87,3515151,"['pov: indie', 'singer-songwriter pop']",79
spotify:track:1wUnuiXMMvhudmzvcCtlZP,NewJeans,Get Up,0.634,0.525,36227,0.526,0.127,0.103,-7.03,1,0.0534,85.274,3,0.562,spotify:artist:6HvZYsbFfjnjFrWF950C9d,82,9410564,"['k-pop', 'k-pop girl group']",69
spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,Aqua,Barbie Girl,0.017,0.812,197960,0.879,0.224,0.365,-10.998,0,0.0397,129.991,4,0.962,spotify:artist:6kBjAFKyd0he7LiA5GQ3Gz,67,658520,"['bubblegum dance', 'eurodance', 'europop']",74
spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),0.00883,0.702,203064,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,88,44938826,"['dance pop', 'pop', 'uk pop']",78
spotify:track:7b6sWLSnbZhSIeqNGrJ4py,Dua Lipa,These Walls,0.0361,0.731,217784,0.725,2.49e-05,0.106,-5.117,1,0.0349,123.01,4,0.739,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,88,44938826,"['dance pop', 'pop', 'uk pop']",71
spotify:track:5NEqpPrKdN5kkn66GPO5z1,Bayhan,Tiryakinim,0.273,0.639,199821,0.639,0.0,0.204,-6.673,0,0.0355,111.99,4,0.467,spotify:artist:7yiLonxrJVgZKSbjo0gh6V,58,134645,['unknown'],16
spotify:track:7fPyCCiXVwbzPQ1MtoUChl,Daya,Hide Away,0.222,0.884,191368,0.826,2.29e-06,0.0651,-3.672,0,0.0853,94.997,4,0.465,spotify:artist:6Dd3NScHWwnW6obMFbl1BH,72,1682044,"['alt z', 'pop']",34
spotify:track:2MjXWroB9wlTG2kqv3avfS,Sexyy Red,Get It Sexyy,0.0957,0.811,148552,0.64,0.0,0.127,-5.63,0,0.274,145.031,4,0.527,spotify:artist:3DbwFQlvLxRSi2uX8mf81A,80,1489292,['trap queen'],71
spotify:track:3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,0.134,0.434,241293,0.422,2.05e-05,0.0861,-13.964,0,0.0375,123.201,4,0.377,spotify:artist:6Q192DXotxtaysaqNPy5yR,80,9192337,"['british soul', 'neo soul']",81
spotify:track:1HLaJowFbNM3MPyqnk5vjW,"Kali Uchis, KAROL G",Labios Mordidos (with KAROL G),0.271,0.703,195373,0.893,0.000208,0.322,-4.479,1,0.0462,89.984,4,0.741,spotify:artist:1U1el3k54VvEUzo3ybLPlM,86,8035659,['colombian pop'],64
spotify:track:55u5QIlEuzCipJBtZPdJio,Eminem,Renaissance,0.0695,0.562,98153,0.901,0.0,0.229,-4.166,0,0.443,199.226,4,0.241,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",70
spotify:track:7I3RalBqE7ZE0RSxgGlGlm,"Eminem, White Gold",Habits,0.169,0.824,298385,0.878,0.0,0.369,-5.02,0,0.273,100.005,4,0.645,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",70
spotify:track:77pfjsq0gSZwO8bYVTVROo,Eminem,Brand New Dance,0.368,0.808,206649,0.705,0.0,0.907,-5.332,0,0.298,119.977,4,0.656,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",70
spotify:track:5In8B6Om5OKrhwBMB4tXSi,"Eminem, JID",Fuel,0.121,0.885,213646,0.662,0.0,0.109,-5.139,1,0.142,137.981,4,0.117,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",77
spotify:track:59151GHN7yr5g9B3bqlGdR,Eminem,Trouble,0.0532,0.706,41488,0.85,0.0,0.109,-3.308,1,0.282,82.652,4,0.72,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",66
spotify:track:21LCotDEwR7R8qOnqPVzi9,Eminem,Evil,0.392,0.823,230358,0.829,0.0,0.543,-5.524,0,0.292,80.538,4,0.6,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",67
spotify:track:50No7LiVffAJCWIChZodmU,"Eminem, Sly Pyper",Lucifer,0.0474,0.665,261758,0.808,0.0,0.335,-3.983,1,0.347,79.144,4,0.557,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",66
spotify:track:0DIcssPpatAMqFXLZCxZMN,Eminem,Antichrist,0.0838,0.867,314226,0.887,1.52e-06,0.559,-3.198,1,0.3,98.558,4,0.57,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",66
spotify:track:3LkXOTWDwskwciQoARFDzu,Eminem,Guilty Conscience 2,0.127,0.67,325531,0.852,0.0,0.414,-4.412,0,0.402,164.421,4,0.483,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",65
spotify:track:6uMGHQvhZq8YyT4kdnG1L3,"Eminem, Skylar Grey",Temporary,0.511,0.574,297668,0.439,0.0,0.71,-10.311,1,0.2,78.302,4,0.395,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",68
spotify:track:0bBnrokPXtfwXQarqCu1Gz,"Eminem, Dem Jointz, Sly Pyper",Road Rage,0.138,0.835,217737,0.744,0.0,0.325,-4.485,1,0.265,94.984,4,0.328,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",63
spotify:track:7GXOXYdU950eRvk5rUAE8F,"Eminem, Ez Mil",Head Honcho,0.0386,0.66,234837,0.716,0.0,0.236,-7.353,0,0.353,172.683,4,0.419,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",63
spotify:track:15qnOSRK5HMWOgL5HURhrc,"Eminem, White Gold",Bad One,0.036,0.917,270006,0.724,0.0,0.0787,-4.877,1,0.243,145.775,4,0.484,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",64
spotify:track:0azC730Exh71aQlOt9Zj3y,"Calvin Harris, Rihanna",This Is What You Came For,0.199,0.631,222160,0.927,0.119,0.148,-2.787,0,0.0332,123.962,4,0.465,spotify:artist:7CajNmpbOovFoOoasH2HaY,87,22915216,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",77
spotify:track:3d2bsbugow8JiNvuaRupFH,"Jimin, Sofia Carson",Slow Dance (feat. Sofia Carson),0.132,0.68,188400,0.719,0.0,0.0295,-6.078,1,0.0708,87.016,4,0.8,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,88,9770858,['k-pop'],73
spotify:track:4HMUrFl8y6rQCzEbaGEkcj,"Eminem, Jelly Roll",Somebody Save Me,0.697,0.577,230199,0.657,3.2e-06,0.116,-6.486,1,0.129,180.727,3,0.437,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",76
spotify:track:3KeYEr9ogMBemsOfQIJmZp,"Big One, Maria Becerra, Trueno",Cuando Te Vi | CROSSOVER #5,0.162,0.81,218400,0.767,0.0,0.0957,-3.104,0,0.053,99.996,4,0.654,spotify:artist:2OhUNb01gLwygOizYvTm0e,75,652651,['trap argentino'],79
spotify:track:7gMfVc4zfNIxuMyMGglOHa,Jimin,Rebirth (Intro),0.142,0.372,144624,0.567,0.0,0.0871,-4.211,0,0.0361,172.024,4,0.0928,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,88,9770858,['k-pop'],72
spotify:track:0d28khcov6AiegSCpG5TuT,Gorillaz,Feel Good Inc.,0.00836,0.818,222640,0.705,0.00233,0.613,-6.679,1,0.177,138.559,4,0.772,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,81,12301133,"['alternative hip hop', 'modern rock', 'rock']",82
spotify:track:5pVJ3IlnpIorU44oXizzG5,"Boza, ELENA ROSE",Orion,0.322,0.857,240964,0.705,0.00249,0.197,-4.775,1,0.183,105.011,4,0.874,spotify:artist:2NfSBtmWe7oPw1EmetJVso,71,627973,"['panamanian pop', 'reggaeton', 'urbano latino']",82
spotify:track:0Jiaz0O4AqnJICa9PxHhaR,Darshan Raval,Mahiye Jinna Sohna,0.736,0.567,181250,0.54,3.17e-05,0.164,-5.754,1,0.0406,92.027,4,0.331,spotify:artist:2GoeZ0qOTt6kjsWW4eA6LS,78,23151856,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",68
spotify:track:0paWX66K9n7sYR9AkKkyzB,Beat Record,Standing Next to You - Sped Up - Remix,0.0468,0.705,211105,0.803,0.0,0.124,-4.987,0,0.111,106.027,4,0.77,spotify:artist:0WwKxmZjmKUp9y0Jg1LWk1,17,62,['unknown'],0
spotify:track:2fB5YRuD88drKpCXQOAk03,Selena Gomez,Love On,0.202,0.751,181650,0.519,1.15e-06,0.08,-6.265,1,0.0372,116.023,4,0.534,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,83,51076255,"['pop', 'post-teen pop']",66
spotify:track:7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,Thinkin Bout You,0.409,0.721,200747,0.339,0.00153,0.0973,-11.195,1,0.0532,129.83,4,0.2,spotify:artist:2h93pZq0e7k5yf4dywlkpM,88,16094245,"['lgbtq+ hip hop', 'neo soul']",83
spotify:track:1eaqMiiUn2P7MnqJK4XeK0,"¥$, Kanye West, Ty Dolla $ign",TALKING,0.407,0.463,185111,0.453,1.78e-06,0.207,-9.572,1,0.16,148.741,4,0.334,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],25
spotify:track:2y4ZR0BUAVePljHSsZyIgj,"¥$, Kanye West, Ty Dolla $ign",PAID,0.108,0.789,195118,0.688,0.0,0.295,-6.996,0,0.223,120.162,4,0.445,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],27
spotify:track:7hVb3OyFkgxDgpTdrOX6dT,"¥$, Kanye West, Ty Dolla $ign",KEYS TO MY LIFE,0.132,0.485,174083,0.555,0.0,0.114,-8.938,0,0.66,80.015,4,0.617,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],23
spotify:track:2yyO7EKRr7c3txi4xCXUFk,"¥$, Kanye West, Ty Dolla $ign",PAPERWORK,0.0703,0.741,145785,0.488,9.1e-06,0.0821,-5.308,1,0.0556,120.839,4,0.186,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],26
spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,"¥$, Kanye West, Ty Dolla $ign",VULTURES,0.0534,0.705,276987,0.681,0.0,0.141,-4.256,0,0.192,146.118,4,0.485,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],29
spotify:track:4ihV1wv7QmjbkLHaT9lA4s,"¥$, Kanye West, Ty Dolla $ign",BEG FORGIVENESS,0.19,0.508,368740,0.273,0.00238,0.176,-10.625,0,0.0567,108.784,4,0.0482,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],25
spotify:track:60QN1JrgYM7jcfW8pdQFqT,Annalisa,Sinceramente,0.036,0.73,215714,0.803,0.0,0.14,-3.056,0,0.04,126.049,4,0.406,spotify:artist:0EqkKYDK9EkKY5N7zU3FPv,69,1675770,"['italian adult pop', 'italian pop']",63
spotify:track:6eJUG282cUKuIoa72sEsqO,"Ivete Sangalo, LUDMILLA",Macetando,0.0872,0.843,167787,0.759,0.0,0.72,-5.282,1,0.0696,130.035,4,0.78,spotify:artist:7dzq55YG3wjViqexDwiycQ,65,2134980,"['arrocha', 'axe', 'mpb', 'pagode', 'pop nacional', 'samba reggae', 'sertanejo universitario']",60
spotify:track:49R1F3rIdSzuPk7AcHi6d1,Angelina Mango,la noia,0.131,0.68,189125,0.871,4.85e-05,0.056,-3.349,0,0.0851,112.094,4,0.677,spotify:artist:1A6HBLulvBFzNtlMb7b08f,67,467897,['italian pop'],63
spotify:track:1eThXFmkENeSkdeLO8S86F,"¥$, Kanye West, Ty Dolla $ign",HOODRAT,0.0612,0.55,222982,0.513,0.0,0.178,-6.567,0,0.0345,87.741,4,0.229,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],22
spotify:track:0FlwhvrncUKrEAhzunmCKm,Noah Kahan,Forever,0.765,0.394,268354,0.256,0.0,0.116,-10.944,1,0.036,94.367,4,0.215,spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,87,3515151,"['pov: indie', 'singer-songwriter pop']",74
spotify:track:6fcQIY5VSFNrK4YzDoljPQ,"Parangolé, Leo Santana",Perna Bamba,0.352,0.827,127220,0.894,8.36e-06,0.366,-3.386,1,0.0727,134.012,4,0.96,spotify:artist:2v5eqze59fqRes2e5QVGhf,57,536502,"['axe', 'pagode', 'pagode baiano']",60
spotify:track:5GtUTcvOx52F5648wXQfc7,"¥$, Kanye West, Ty Dolla $ign",PROBLEMATIC,0.72,0.457,194713,0.846,0.0,0.358,-1.931,0,0.0741,154.705,4,0.747,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],25
spotify:track:4cWrKV5SN7AknqPy4ryBDG,Ghali,Casa Mia,0.013,0.728,210542,0.889,1.11e-05,0.363,-3.518,0,0.047,119.952,4,0.624,spotify:artist:3egWSWp7Y4FyCKIyvXbw7L,71,3200009,"['italian hip hop', 'italian pop', 'milan indie']",62
spotify:track:0oQCRjrWGvkqkdf82UlXI3,PEDRO SAMPAIO,POCPOC,0.239,0.837,127385,0.636,0.0,0.0683,-4.206,0,0.0521,129.891,4,0.857,spotify:artist:5wbf52LA6kcaboHSN6NEF1,74,2707899,"['funk carioca', 'funk rj']",67
spotify:track:5mQTzYTDDob48mOP3U9k7Q,Irama,Tu No,0.326,0.583,215609,0.628,0.0,0.199,-5.143,1,0.0346,122.002,4,0.355,spotify:artist:5iot8OPcosJN9nCl7I5SdK,63,2137756,"['italian adult pop', 'italian pop']",61
spotify:track:4356Typ82hUiFAynbLYbPn,"USHER, Pitbull",DJ Got Us Fallin' In Love (feat. Pitbull),0.0338,0.663,220800,0.861,0.0,0.082,-3.398,0,0.109,119.963,4,0.654,spotify:artist:23zg3TcAtWQy7J6upgbUnj,83,12325214,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",81
spotify:track:68vgtRHr7iZHpzGpon6Jlo,"USHER, Alicia Keys",My Boo,0.257,0.662,223440,0.507,0.0,0.0465,-8.238,1,0.118,86.412,4,0.676,spotify:artist:23zg3TcAtWQy7J6upgbUnj,83,12325214,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",79
spotify:track:6x9pCndnXEoea0CMcfjs9W,"21 Savage, Doja Cat",n.h.i.e.,0.0963,0.818,143719,0.512,0.0371,0.11,-9.056,0,0.0884,131.974,4,0.153,spotify:artist:1URnnhqYAYcrqrcwql10ft,89,20494004,"['atl hip hop', 'hip hop', 'rap']",67
spotify:track:7chTH3GBjjAyagf0SPCZDL,"Blessd, Feid",SI SABE FERXXO,0.0139,0.726,152500,0.831,3.71e-06,0.0891,-2.035,0,0.12,95.997,4,0.489,spotify:artist:1TA5sGRlKUJXBN4ZyJuDIX,82,5278907,"['reggaeton', 'urbano latino']",76
spotify:track:7tqhbajSfrz2F7E1Z75ASX,"Marvin Gaye, Tammi Terrell",Ain't No Mountain High Enough,0.43,0.663,151667,0.6,0.0,0.184,-10.87,1,0.032,129.987,4,0.797,spotify:artist:3koiLjNrgRTNbOwViDipeA,76,5508699,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",83
spotify:track:0SoBfYjQHvL6cuWHtPUYnq,"Valentino Merlo, The La Planta",Hoy,0.24,0.451,198496,0.711,0.0,0.154,-4.612,1,0.0426,176.161,4,0.661,spotify:artist:55ru5B05MMBunM1tvH7Di6,75,225115,['unknown'],81
spotify:track:3nQ24dxqvxZEVwlHTeuLz0,"Charli xcx, Ariana Grande",Sympathy is a knife featuring ariana grande,0.0962,0.711,154127,0.603,0.0,0.112,-7.815,1,0.0405,135.151,4,0.339,spotify:artist:25uiPmTg16RbhZWAqwLBy5,89,4368264,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",80
spotify:track:1xmvq1fYLs9TEgikaFilGW,"KSI, Trippie Redd",Thick Of It (feat. Trippie Redd),0.0768,0.588,160842,0.826,0.0,0.327,-3.733,0,0.0485,145.825,4,0.648,spotify:artist:1nzgtKYFckznkcVMR3Gg4z,71,2556546,"['social media pop', 'uk hip hop']",81
spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,0.578,0.778,266667,0.687,0.0105,0.356,-8.568,0,0.105,117.008,4,0.839,spotify:artist:7gHzR22tDNSWGS4HkvvPgw,66,386088,['trap brasileiro'],78
spotify:track:0hL9gOw6XBWsygEUcVjxEc,Travis Scott,HYAENA,0.0305,0.608,222085,0.754,0.0,0.119,-5.277,1,0.0719,97.071,4,0.455,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",71
spotify:track:0OEe83mMZ5kaNw5uZQ7ilG,"Travis Scott, Beyoncé",DELRESTO (ECHOES) (feat. Beyoncé),0.461,0.674,274138,0.609,0.0,0.328,-6.306,0,0.045,116.066,4,0.509,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",64
spotify:track:3KCNiDi9Pza6ZD8FggNoaw,"Travis Scott, Teezo Touchdown",MODERN JAM (feat. Teezo Touchdown),0.000564,0.517,255413,0.539,1.4e-05,0.537,-6.474,0,0.038,108.984,4,0.531,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",69
spotify:track:7LSpFCvRZZot2AlmkUzy9k,Travis Scott,SIRENS,0.0976,0.588,204447,0.88,0.000167,0.767,-6.117,0,0.0747,96.003,3,0.242,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",69
spotify:track:04WxWo7XeVyx22xEsrWRUb,Travis Scott,GOD'S COUNTRY,0.0229,0.624,127992,0.65,1.21e-05,0.145,-5.819,1,0.0358,150.048,4,0.138,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",67
spotify:track:4GL9GMX9t7Qkprvf1YighZ,"Travis Scott, The Weeknd, Swae Lee",CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),0.000779,0.682,258843,0.764,0.0089,0.373,-6.314,1,0.0327,125.018,4,0.248,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",69
spotify:track:0bkV1iQHSxBaksUqgEkcbc,"Travis Scott, Young Thug",SKITZO (feat. Young Thug),0.103,0.472,366593,0.551,0.0,0.345,-7.219,0,0.25,83.25,4,0.347,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",69
spotify:track:76gcXhY3Zv6wW0BTe9nHJo,"Travis Scott, James Blake, 21 Savage",TIL FURTHER NOTICE (feat. James Blake & 21 Savage),0.174,0.65,314836,0.659,0.00772,0.126,-6.522,0,0.123,76.985,4,0.154,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",76
spotify:track:7EiUtdeoWcKqLi5ELZCjYf,"Travis Scott, Westside Gunn",LOST FOREVER (feat. Westside Gunn),0.085,0.645,163072,0.803,0.0,0.101,-4.223,1,0.227,89.499,4,0.314,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",64
